"GI_18426974-S","GI_41197088-S","GI_17981706-S","GI_41190507-S","GI_33356162-S","Hs.449605-S","GI_37546026-S","Hs.512137-S","GI_37546969-S","Hs.449584-S","Hs.406489-S","GI_18641371-S","Hs.449609-S","hmm3574-S","hmm10298-S","Hs.449602-S","GI_11095446-S","Hs.512124-S","GI_37542230-S","hmm3577-S","GI_21389378-S","GI_27754767-I","GI_13514808-S","GI_13027804-S","GI_4504410-S","GI_11993934-S","GI_33356559-S","GI_37537697-S","hmm10289-S","GI_42660576-S","GI_34915989-S","GI_31377723-S","GI_28416938-S","GI_42656398-S","Hs.449572-S","GI_23065546-A","GI_42662536-S","GI_41190543-S","GI_23510363-A","GI_7661757-S","GI_27482629-S","GI_16554578-S","GI_34222299-S","GI_31652245-I","GI_27754767-A","GI_8923472-S","GI_20070269-S","GI_30795192-A","GI_31077201-S","GI_27894333-A","GI_24308084-S","GI_19743804-A","GI_28610153-S","GI_27764881-S","GI_4507820-S","GI_21464138-A","GI_14211892-S","GI_27894329-S","Hs.185140-S","GI_4505888-A","GI_34222336-S","GI_27477086-S","GI_4504436-S","GI_21614524-S","GI_24497529-I","GI_19224662-S","GI_22027487-S","GI_9961355-S","GI_21389558-S","GI_24797066-S","GI_38569448-S","GI_28557780-S","GI_20302136-S","GI_16159362-S","Hs.171273-S","Hs.136376-S","GI_4502630-S","GI_4504700-S","GI_7657043-S","GI_42476191-S","GI_37546229-S","GI_7662241-S","GI_13325059-S","GI_4505948-S","GI_41350202-S","GI_20373176-S","hmm9615-S","GI_21389548-S","hmm3587-S","GI_7019408-S","GI_37537705-I","GI_31341400-S","GI_18641372-S","GI_30409981-S","GI_5454143-S","GI_40354211-S","GI_18379361-A","GI_20143949-A","GI_4507426-S","GI_14602456-I"
14.504107,6.04192,13.037681,11.168884,12.454759,15.355888,9.845177,10.615935,13.308162,7.788235,11.322996,11.046934,11.845211,12.585302,6.217371,10.51429,6.094441,11.927636,6.13711,13.625665,7.291501,11.143511,9.958521,8.222149,13.454616,7.262687,9.522867,6.25908,5.958388,8.92992,11.698541,10.349439,5.970594,6.321768,5.938705,9.315971,12.266046,10.536207,9.367503,10.310504,10.160787,10.679614,10.700135,8.014538,10.217027,9.383592,8.300705,9.442258,6.333142,8.723115,8.440547,8.395035,10.777585,7.668681,11.236508,9.906637,8.79811,9.664374,12.276721,8.826304,9.218636,9.37189,10.982793,9.642108,8.341985,6.972983,10.210609,10.066322,8.834124,13.066893,10.356759,9.344367,9.270549,9.526664,7.792378,7.693568,9.859556,8.100724,7.569617,9.64843,10.73299,7.896309,12.610964,8.998139,10.543614,12.868749,10.147894,6.380838,6.963296,8.414877,8.045172,8.946144,10.59359,9.094398,8.487497,11.490052,9.153044,9.523479,7.698505,6.480175
6.144934,13.921777,13.241082,9.149014,12.417058,8.823252,9.839338,12.996833,9.261228,6.239115,9.712253,13.115665,6.484699,8.693588,12.563557,14.81311,10.402819,7.678049,9.045057,12.98398,11.604059,10.289761,9.758986,8.664984,8.930324,9.491346,9.284722,7.426784,6.015465,8.337465,9.831888,6.310159,9.552023,8.786886,5.904157,9.656845,11.201903,6.101842,8.3608,9.903881,8.546773,8.222439,9.195773,8.537491,9.320103,8.778929,10.379996,9.952091,9.384743,9.517466,8.484404,7.37246,9.605122,7.164293,9.822553,8.145119,7.918239,8.247344,10.466746,8.553972,9.000743,8.816994,9.527624,8.182687,8.632884,7.717889,8.486841,8.533451,9.849063,12.831726,8.838318,7.973285,9.264179,9.846021,7.206032,7.622314,7.615312,8.686498,10.655605,10.00919,9.47849,9.906075,12.401683,9.025455,8.910797,13.167347,10.05565,6.394063,7.656354,11.303438,7.959143,8.966463,13.748403,9.273875,8.950838,9.803084,8.443577,7.484213,9.774834,6.935778
6.161785,13.891326,13.106703,9.528342,12.211554,14.975468,9.500838,9.059294,14.283756,12.866172,14.091732,12.744083,10.967447,14.204089,13.017753,14.357405,10.392856,11.360652,6.381224,11.891707,6.189368,10.561804,9.971065,8.943468,8.898754,11.283133,8.782821,8.239533,6.052672,11.707164,10.889353,8.104559,8.518701,6.275025,8.575434,6.436593,12.031594,6.131129,8.808521,10.270708,7.856279,8.911174,9.567456,7.934909,9.620193,6.312037,9.306693,10.183641,6.471326,9.4767,7.531345,10.530156,11.373089,7.195285,9.538542,8.480342,7.263349,6.222355,10.824608,7.878829,9.338705,9.238861,10.569823,7.384913,8.336234,6.655221,9.242025,9.615504,8.546159,13.536416,9.018503,9.150151,8.453101,8.916796,8.755496,8.201574,9.831454,8.265144,9.426458,10.561838,10.041485,6.605003,11.852399,9.119916,7.786819,12.951288,9.330169,6.058411,6.633655,8.465462,6.86412,7.238258,13.516872,9.097887,8.834822,10.12456,7.752349,8.663349,9.151979,6.319917
6.081375,6.47337,6.113712,12.452678,5.942315,14.010174,15.436991,14.193572,12.480141,7.231006,12.988663,6.141216,9.619131,12.411927,6.189815,14.629915,10.885327,10.371465,12.168244,12.413182,8.742782,7.380075,5.922639,10.41098,9.740916,12.216139,6.076084,6.370106,5.9664,11.754744,7.613161,9.272915,8.269494,9.490278,5.947767,6.326162,11.483142,6.479387,8.346354,10.415905,9.157878,8.501448,7.688049,9.953747,7.30831,9.418687,8.636468,9.826618,8.903029,9.887959,7.746643,8.923053,8.725056,9.706817,8.935527,6.91562,5.636722,8.18839,10.253172,7.672431,8.976482,10.660415,9.136901,6.888163,9.529499,9.340546,8.29597,7.400484,10.338396,13.83919,8.756236,9.031722,9.533416,10.635433,8.031624,8.403506,8.437056,7.136684,10.479737,11.574907,8.807332,9.219002,11.887805,9.023465,9.043965,11.042664,8.774245,8.221159,8.334221,11.665986,6.761569,6.908377,12.346074,8.503673,8.605057,9.69217,8.539281,8.687677,7.927776,8.792593
6.258745,14.014307,6.058297,6.390219,6.073577,6.215545,6.828864,6.453973,6.066913,14.40371,10.836848,13.35327,6.396118,12.605937,6.250692,14.283988,10.922977,6.120318,6.130595,12.133655,12.126323,7.167792,6.107833,8.559088,9.029757,8.675124,6.141213,6.679019,6.092199,11.208005,8.633733,8.103183,7.965153,6.251615,5.902366,6.263554,11.942011,6.145419,10.360537,8.314662,10.901505,6.7516,7.682928,8.688476,8.396671,9.066389,9.67806,8.723672,6.745575,12.120252,8.924654,10.587458,10.803607,8.824193,9.498467,7.401995,5.746592,9.483892,10.332482,7.757008,9.142912,10.797336,11.320069,5.939293,10.063972,11.619511,6.754842,7.647687,10.898342,12.269849,7.352117,10.493042,9.03493,10.296946,6.124282,8.912559,6.195855,9.431455,11.110368,9.985863,10.7137,9.15881,13.469649,9.054128,7.915124,10.335107,7.016315,5.956473,6.142218,9.072329,6.530578,9.42564,11.736053,6.974945,11.350881,9.710923,7.893128,7.28725,6.131133,6.075753
14.024412,6.38418,13.007923,6.346139,12.503395,6.221318,6.911418,6.462702,6.11068,10.892207,14.047063,9.630285,6.377704,14.498585,6.302643,15.517049,6.148213,6.110925,5.927941,12.447706,6.373785,10.808282,10.080615,10.134349,11.063074,9.404286,9.581683,7.421386,6.048568,8.970566,8.328221,7.391887,6.077667,6.18091,5.997368,9.003844,11.364618,6.205877,8.942177,10.030685,9.173583,8.225227,9.021515,8.306899,10.161939,7.822989,10.184452,9.741996,6.755435,8.246246,8.316016,8.829749,9.862864,8.806144,10.231701,8.851036,8.781803,9.877652,10.955759,10.213424,8.93417,7.684619,8.748732,6.153294,8.683969,7.617155,9.664326,9.46817,8.271573,8.162559,9.433217,8.33567,8.679668,9.930579,8.549716,8.406782,10.181285,8.489037,8.908887,9.35337,10.13869,9.568283,11.820576,9.600809,9.566971,12.835445,10.152002,6.044463,8.438284,11.022412,9.293113,8.350001,12.029277,8.15683,10.987085,10.263996,8.116948,8.631213,8.52237,7.016459
14.27947,6.309499,6.223846,14.385391,6.027652,11.092802,14.823264,13.9712,10.809866,9.658511,12.852915,12.491657,6.935504,13.280977,14.500933,14.112672,10.375579,11.600085,8.072048,10.861623,7.515548,9.816787,6.247436,9.765015,8.819026,11.493848,6.150594,7.743513,6.072604,11.388183,8.930552,6.714714,7.13655,9.160177,6.054969,6.282714,7.233455,6.300403,9.48774,9.163635,8.259828,8.181314,8.961926,9.020351,8.873246,8.000593,8.328989,9.568663,6.57571,7.627168,7.652204,7.539193,11.146569,9.366046,10.435691,6.827338,5.79648,6.614712,10.330458,7.628489,9.449866,8.892436,11.182784,6.362649,10.171661,7.771307,7.82254,9.275843,9.11689,12.206956,9.94601,8.791903,8.106755,9.202348,7.132471,8.571167,9.824518,8.582232,10.585293,9.434,10.010256,8.688788,11.538,9.597476,7.870774,10.30524,8.602763,6.941405,6.132317,8.578763,7.412281,6.731099,12.832072,9.011035,9.122832,9.670516,7.268508,9.829336,9.022829,8.119426
6.357918,6.201452,13.050673,8.562774,12.161499,11.906126,8.951442,13.90259,8.315331,6.339845,7.54237,6.04022,7.922741,8.370378,6.254484,8.724314,11.599854,10.657701,12.179535,13.276627,6.258425,10.623504,9.349381,7.010939,9.678902,12.196309,9.524484,7.464389,5.979448,8.066627,7.851033,8.615142,7.718472,6.349853,5.888201,6.449065,10.983906,8.328112,11.565864,6.658271,7.788431,8.803972,7.671004,10.372851,9.687814,9.339874,8.574147,8.747586,6.954274,10.801315,10.824653,8.642257,10.331111,7.680245,5.991767,7.632053,8.604565,9.388638,10.631308,6.638399,9.678914,11.057947,11.121139,6.102857,11.395381,8.130678,7.837441,8.646806,10.939463,9.137347,8.528204,8.668731,6.169496,10.05168,6.621378,9.551959,7.073533,7.620975,8.593639,9.918063,10.917122,7.343615,13.287405,9.308227,9.878119,12.903495,8.619043,6.170912,6.51738,8.396132,8.704169,6.348026,12.348284,7.771015,9.579292,9.997625,8.505275,9.053519,8.009629,6.823142
13.771162,13.756796,12.904963,15.489318,12.332745,12.374149,8.805099,14.497101,6.249731,6.732771,14.921208,10.266341,6.336939,13.832504,6.226468,10.203999,6.257898,9.662497,6.02384,10.275083,6.086246,8.958096,8.877526,9.887524,13.347452,11.300768,10.099033,6.400206,5.999794,11.341074,11.144833,9.809445,6.313577,6.157412,5.934327,6.305395,10.641925,6.045123,9.612466,8.341314,7.192095,6.332437,9.073544,8.585076,8.676733,9.565118,8.976524,8.455408,6.848707,11.348348,9.448976,9.750972,10.192428,7.439316,5.987439,9.242187,9.485883,8.717507,11.715476,6.583722,9.471206,9.819865,10.510973,8.18081,7.316132,8.609267,8.514544,9.476906,9.34294,12.162613,9.061496,10.666441,8.715514,9.9425,8.351356,8.6565,6.892883,9.340244,10.028841,9.839724,10.913871,7.951061,13.135318,6.401219,8.588166,12.743033,8.925443,6.224078,9.184271,7.699609,9.89877,7.712222,11.949799,8.251137,10.951985,11.034175,9.099948,7.886061,7.597668,6.599207
14.359414,6.12464,6.073134,12.360837,6.113094,11.72745,6.484394,10.379598,8.565585,6.23592,6.418851,12.821814,6.294153,6.43248,6.203904,8.894999,6.613629,7.674154,8.971938,12.282861,6.234627,6.056118,5.989077,6.561776,13.001839,12.387748,6.002367,6.085102,6.055388,8.5369,6.733454,6.500582,10.968512,6.37457,5.910815,9.229139,7.764674,6.184194,12.614958,6.151175,12.176426,6.223656,6.167271,10.235872,6.519569,6.196688,6.056413,11.563036,8.407997,11.616923,10.862677,11.575374,7.999173,10.770374,8.869718,6.508146,5.641489,5.870787,10.84961,9.901985,9.350418,12.20608,9.137222,5.863947,6.420242,6.321405,7.351935,6.984676,9.812555,12.943359,7.159383,11.347383,6.00934,11.270754,6.478134,8.885639,7.27111,12.432349,10.19523,7.367748,6.494144,7.330764,10.764164,6.221357,11.197022,10.997239,7.721603,9.615158,6.024861,8.878366,8.430781,6.009734,8.713238,6.43767,10.707706,10.183071,6.119296,9.729374,5.807883,6.034946
13.677428,6.201045,13.153412,13.091331,12.295652,12.148956,15.892064,14.027476,10.65223,9.040896,11.276349,9.320347,8.54077,11.148021,6.684619,14.679916,10.783924,11.31749,7.639924,11.772412,6.4271,9.866576,10.467508,9.000815,10.730474,10.663154,8.697319,7.562082,6.063783,11.500471,9.88589,6.51249,6.881924,6.416355,5.967201,9.170387,12.298688,7.443106,7.025374,8.985916,7.496354,9.487883,9.265798,6.473938,9.142176,6.579715,10.746247,7.97033,8.911765,8.017639,7.049319,7.547648,11.20367,6.465212,8.159312,6.561743,7.567352,8.318266,10.094498,7.501983,10.055907,7.387087,11.888723,7.603888,8.990959,6.350207,8.414593,7.546344,8.491349,11.683723,7.392385,8.512172,7.672036,8.670826,7.451283,10.159121,8.41959,6.743642,10.162543,9.566312,9.16012,7.122859,11.999864,8.115871,7.899846,12.928912,8.427504,5.920828,6.071671,9.743235,7.740135,7.132184,11.658713,8.712843,7.434946,9.507851,8.206004,9.52037,8.816108,9.199793
6.182484,13.834354,6.115215,6.703439,6.098357,10.772384,8.747699,8.01056,10.161347,6.89262,14.605257,12.887482,15.02134,14.447011,6.217675,11.490023,10.346231,9.520316,6.337759,10.96366,6.492239,7.613841,6.044481,9.023079,8.899199,11.237231,6.06496,6.406304,5.991955,12.158664,7.822764,6.649313,6.947575,9.798668,5.974416,8.982003,11.932633,15.222824,7.958761,9.606092,6.894041,6.89269,8.755334,9.0938,7.278325,6.582821,8.969245,8.83263,6.841448,9.171163,8.275863,8.532876,10.666454,8.578022,9.49614,7.318696,5.774169,8.537936,10.589562,7.849503,8.936409,9.833221,10.836772,6.275743,8.935978,7.930262,8.886212,8.073682,9.723771,13.238106,9.4259,9.830315,9.554369,9.595029,8.261864,6.05289,9.213391,8.83836,9.200303,10.257468,9.67816,9.505069,11.315019,6.5382,8.605134,10.29046,8.641682,6.191083,5.991586,9.632907,6.845528,7.46534,13.691183,9.607502,9.119776,9.886239,6.806347,8.385149,7.532976,6.263737
6.268592,6.542632,13.429304,15.943495,11.247996,11.664471,9.685555,14.979638,9.380764,6.300664,14.027242,6.031846,7.712418,12.316004,6.348668,14.302812,6.382383,12.273166,6.106031,13.448652,7.079677,11.492408,10.162872,10.473093,8.928855,6.626371,9.853668,12.497536,6.102899,12.507949,10.848864,7.92739,9.248959,9.385678,5.840589,9.159252,12.394016,7.206988,10.104376,9.403432,8.74867,10.984067,10.662073,6.797529,10.694459,7.948339,10.047131,10.172663,9.772237,9.179906,7.051842,9.038586,9.825125,8.068485,10.452737,10.833386,8.806972,9.469799,11.037068,8.961667,10.199565,8.855688,8.05384,9.160561,7.89414,7.852026,10.142147,9.5651,9.284254,8.272152,9.365271,9.330518,8.189668,9.108373,9.681913,8.334589,8.930751,9.966076,9.544148,9.406478,8.222243,8.963864,11.006016,8.770755,8.705994,13.176561,8.889453,8.746745,7.762731,11.161795,6.94161,7.217333,11.517256,8.45151,8.252486,10.327664,9.422363,10.593053,8.105416,6.180251
13.981254,14.046307,6.087043,12.579638,6.077181,12.85029,13.557965,13.520354,11.667142,6.721357,13.635219,13.051026,8.266407,13.689337,6.454535,10.40688,6.024533,9.898386,9.098339,11.90161,7.616312,12.295268,6.089581,9.641639,10.592112,12.026133,6.071005,11.167943,6.182657,7.903074,11.350124,7.605035,6.418487,6.882639,5.979849,6.38551,11.711107,7.255487,9.818581,6.311728,8.401329,10.865104,9.330982,6.900619,11.452598,7.047676,12.541217,9.824175,9.177443,8.203773,6.798507,10.122272,12.893564,6.848556,8.020027,8.688225,5.687045,8.001214,11.031873,6.26909,7.038837,7.913585,11.378961,8.989863,7.344466,7.190709,9.389903,9.516978,7.748599,13.498496,9.435706,8.043583,6.115292,7.103742,9.559793,8.169358,7.64556,7.07143,8.466126,9.554343,9.148389,7.268391,10.998295,9.52786,8.467808,10.075398,8.416018,8.975649,6.749696,8.984374,6.688423,8.408335,13.79654,8.311186,9.434317,10.399134,8.389837,8.86155,6.932901,6.374984
6.170597,13.916791,12.545149,15.273791,11.901041,12.765274,11.927945,15.151487,11.34954,11.780774,14.364762,13.681717,13.141992,13.528947,8.440449,14.044992,9.920242,13.932457,11.221073,12.50553,8.927499,9.664119,9.125605,8.66722,8.588771,12.065169,9.348633,6.454605,6.100137,11.158263,8.119247,6.781298,6.40431,7.629264,5.97095,6.449279,10.370054,7.166769,8.811857,10.07567,7.656897,8.390842,8.025282,8.249415,8.407595,7.33956,8.672484,7.571147,6.69602,6.766551,8.498998,8.703368,9.938857,7.546434,9.472508,7.31728,8.264323,7.881792,9.945876,7.322072,8.756376,8.325272,10.853955,6.279956,9.296214,6.721597,7.484867,9.005267,9.526025,11.924707,7.499691,9.343148,9.029896,8.727476,7.933208,7.014851,9.457875,7.790832,9.28886,10.21874,8.412772,8.315191,11.468769,8.436533,7.582121,12.434761,7.795087,6.82369,6.642215,8.528838,7.494842,7.545626,11.408584,9.045899,8.496428,9.214171,7.384319,8.583098,8.763834,6.274171
14.019246,13.96423,6.186742,15.009863,6.124476,12.943024,11.76689,14.57171,11.203786,9.026403,13.829112,11.164132,10.979708,14.171037,6.970771,11.43722,6.258925,10.358902,9.448581,10.599094,6.846515,8.180018,5.967649,9.290405,13.730838,11.153272,6.134858,6.593146,7.906412,10.548431,9.025353,6.202451,6.690147,6.363413,7.049027,6.323765,11.979945,8.586912,8.014122,9.239807,7.503827,7.641734,6.730883,8.700533,7.75973,9.386727,8.249944,6.202334,8.529703,7.508193,6.978421,7.790642,10.203817,6.910428,9.81112,6.577854,5.778172,6.38277,10.321492,6.603433,9.498026,9.227263,11.043365,7.123801,9.092977,7.539454,7.858624,9.088711,8.656215,13.72081,6.699629,9.810243,8.477412,9.226589,7.925914,8.400823,7.966962,7.162487,9.770402,10.070698,9.650852,8.199269,10.850203,9.640804,7.65527,10.382353,8.762179,7.684122,6.139839,9.083231,6.699861,8.372462,10.794488,8.855713,7.95761,9.69148,6.590396,6.783781,6.840223,6.48132
13.8359,6.054669,13.007656,6.404182,12.178113,7.082678,9.395266,7.300705,6.089438,9.653228,11.014232,12.668664,15.874625,12.970399,6.180249,10.313253,10.020917,9.690682,6.400199,13.430941,11.55744,12.076205,9.146424,9.591877,8.48861,7.983072,9.326416,7.051547,5.998703,11.605928,9.492445,7.534168,8.711251,6.474117,5.899967,6.290816,11.375158,8.851208,8.970226,6.297835,7.888722,9.361174,8.822865,6.375279,10.818563,6.33249,8.230675,6.338633,6.661846,6.766179,7.104987,8.617722,8.654396,6.43687,10.066355,9.213655,8.207078,7.436545,12.047773,7.889864,9.665037,8.339769,7.836883,6.756767,6.322627,5.827425,10.239986,9.891914,6.729726,12.47336,8.74933,6.330042,6.004975,6.226887,9.972672,9.227506,9.795237,7.080268,7.772874,8.67765,9.989689,7.552149,7.934233,8.487615,8.935236,12.838411,9.988487,6.204149,6.771996,10.02551,6.116699,6.32272,12.808453,6.391814,6.736646,11.314674,6.426402,6.96963,9.467325,6.157753
6.173907,6.735025,6.134234,14.784497,5.969096,11.000014,7.920293,9.109056,6.148302,6.23617,14.372028,6.01109,6.356094,15.308871,6.283197,15.142469,6.325112,9.459214,6.115002,10.305143,6.1017,11.804126,6.048982,6.940699,9.306939,11.071397,6.040142,7.624752,6.001989,11.943695,11.44497,7.861402,6.844925,8.399884,5.966384,6.37477,7.178525,6.308743,9.950864,10.467533,9.735363,10.134482,10.103641,6.331112,10.587965,7.676148,11.118001,10.377853,6.429395,8.116812,6.532183,7.989217,11.27029,6.455134,5.951882,9.320118,5.700726,8.256586,11.689823,8.108016,9.305137,7.913165,11.859094,9.239175,8.701232,7.732373,9.780658,10.597929,8.020865,8.944747,9.30086,7.710597,8.172389,7.294739,9.313991,8.051548,7.943852,8.314766,10.623367,7.279,11.001045,7.607609,12.685099,8.934376,9.001711,10.427245,10.665334,6.796315,6.047118,8.396511,7.859951,8.062183,12.168105,7.553377,8.479122,10.950132,9.287157,10.173212,8.358414,6.228075
14.796569,6.175761,13.133518,11.737529,12.224629,10.604622,12.101834,11.164139,9.963237,6.477919,10.370974,11.038081,8.426124,11.301313,6.803769,14.530331,6.193894,9.319612,9.765328,12.74832,6.62136,9.129037,9.579632,7.4479,13.646948,13.101823,8.954401,8.730793,6.102215,11.565008,10.822635,6.193127,7.851726,7.072103,5.980581,6.200256,11.049729,6.422273,9.535737,7.624572,10.105652,9.814708,8.110505,8.462898,8.467199,9.048163,9.106259,9.203203,6.994292,7.352801,9.263481,8.197354,9.217177,8.097031,10.448978,7.851801,7.481165,6.251709,10.286823,7.736504,10.17616,8.334454,8.703755,8.784423,8.107879,8.692123,8.83737,9.473075,9.505275,13.236351,10.043762,10.558982,6.622372,9.792959,6.927443,7.618482,7.660232,8.518439,9.12535,9.139229,8.193755,8.12691,11.339133,8.57827,8.95677,12.928746,7.670548,6.118163,7.943458,10.866959,7.455602,7.055108,10.778338,9.157077,10.239308,9.613321,6.722859,8.213249,10.19816,8.327574
14.229676,6.154063,6.114861,10.941361,6.079842,11.617003,14.868551,12.167311,10.672292,15.291026,14.637208,13.036274,8.135313,14.04892,6.208397,15.824654,10.739989,7.468936,8.703281,11.508963,8.75822,8.322973,6.06237,7.357185,9.383079,11.723966,6.132058,7.612315,6.095911,11.67557,6.884438,6.728313,6.462074,8.916098,5.978884,9.627494,12.111832,6.040547,10.669068,9.639728,8.266634,7.069976,7.24897,9.007401,7.649373,9.240123,8.553603,8.781921,7.748016,7.900735,8.660525,8.248618,9.142135,9.474204,9.840052,7.642258,5.817558,7.634655,9.548031,7.447698,7.903551,9.700165,10.582978,7.24631,9.687265,6.430528,7.604797,8.751773,9.720649,12.96911,7.398073,9.83125,8.867874,9.476813,8.394614,8.287341,8.775709,7.211149,7.722911,8.882144,9.669673,9.88806,10.940311,8.021291,7.089075,10.800554,8.183163,7.457847,6.127099,9.052915,9.228201,6.626702,13.204907,8.860099,7.10672,8.930608,7.46112,10.58308,7.176107,6.824741
6.277596,13.914446,12.949387,6.341517,12.387523,6.148306,15.759453,6.320564,6.120422,6.34192,12.76708,12.773209,6.386133,13.417904,6.252959,14.198358,10.311516,6.157126,6.160481,6.316729,11.274745,9.603602,9.58906,9.159008,8.770587,9.547901,8.57836,9.072556,6.053664,12.161363,10.435817,6.090368,7.370628,10.441004,5.99077,6.311351,11.007532,6.203906,7.744651,6.302555,7.189722,8.940031,9.91657,6.022351,8.773159,8.908878,8.662402,6.023218,7.683762,7.226043,6.663614,6.439058,7.726207,6.365284,10.090344,8.795224,7.249619,8.434659,11.555389,5.956191,9.692217,7.459391,8.134173,9.285929,6.346841,6.934989,9.995353,8.481052,6.305692,13.843269,8.64262,7.446039,5.86682,6.813988,9.823206,7.358851,9.505906,6.394682,8.737031,9.375379,7.416831,6.673298,11.115805,9.497474,9.324371,12.880823,11.062931,6.007926,6.110155,10.689343,6.091175,9.325239,13.476126,7.738234,7.711367,10.893715,6.668228,8.720098,7.301212,10.757562
14.510595,6.105499,6.137805,10.608299,5.992739,8.940321,16.036912,10.352136,7.654033,6.292368,11.846702,9.947904,7.215542,13.217899,7.788184,15.081677,6.097914,6.845513,9.184082,7.424877,7.184024,6.863751,6.045533,6.350342,11.528213,11.361903,6.018774,6.612539,16.06048,11.372537,8.04233,6.157423,9.554494,6.397281,5.967929,6.323185,12.167585,6.208143,7.215036,8.639049,6.249325,8.176478,6.324984,8.810226,6.882732,8.905078,9.355713,11.077866,6.427604,7.834641,7.743403,6.870982,10.606596,9.22957,9.080405,6.373876,5.913257,9.23139,7.366191,6.595545,6.683432,7.621289,10.707137,6.039504,8.430045,6.471361,6.753056,6.605074,9.346509,12.569841,7.233415,7.76886,6.815232,7.960677,8.750542,7.482188,9.846121,6.800279,8.926493,9.665084,8.172829,9.297513,12.30589,6.554714,6.584343,9.831891,7.47929,6.434357,5.981647,8.664858,7.017219,6.495731,11.195264,7.451503,7.729575,7.203017,7.470393,9.17803,9.096809,6.969595
14.364113,14.242814,13.397569,6.314235,12.670052,13.439103,13.072933,10.347909,6.227234,9.64959,13.444759,14.186615,6.716219,14.251276,6.286392,13.181499,6.095171,8.742238,6.131074,10.068817,6.306915,7.452249,10.238173,12.065197,11.250657,8.920342,9.298371,9.513708,6.054258,12.161215,9.705372,11.533753,6.917957,10.645464,5.895601,6.305323,12.820688,6.161861,11.62842,8.064798,9.171606,6.435765,10.622558,6.295933,7.392222,9.269553,10.723525,10.511487,9.974144,9.513436,6.76409,7.767179,10.689646,6.826747,9.749076,7.133427,8.571471,6.107088,11.311826,8.513971,10.042998,8.584653,11.161677,8.334694,7.601372,5.786385,9.41691,7.52064,10.206445,11.667853,8.594461,11.204768,7.027436,9.175448,11.255486,6.995141,10.452729,6.418101,6.892864,12.508883,10.105862,6.067429,9.681409,6.204141,6.995089,13.138245,7.647079,6.176737,6.016377,9.524025,6.69195,7.570729,11.038163,9.005787,7.830684,10.590843,6.1898,9.501735,8.817512,6.576448
13.276191,13.589293,6.043575,6.335068,6.160574,13.818637,14.438582,13.64827,13.183942,6.18571,9.35691,13.304953,6.477686,11.799073,6.431664,10.566396,6.022803,10.905297,6.001243,10.73011,7.105649,6.20822,6.044671,6.084269,10.080223,13.408022,5.970535,6.555332,6.058627,12.337705,8.778842,5.872668,10.879328,6.295518,5.957088,8.510968,12.494882,6.131233,9.103658,7.207209,10.276165,7.804746,6.333142,11.674422,6.906775,10.661941,7.096521,11.871864,8.897856,7.702873,6.541955,6.852103,7.96433,10.721133,10.152283,6.7544,5.770104,6.118362,6.501047,8.759247,7.271957,10.15831,11.986768,6.030836,10.557944,7.781957,6.423135,7.667778,7.443624,11.11943,6.86451,8.353401,7.304147,10.559537,7.39812,7.706608,10.084488,7.728934,9.273299,7.995804,10.639386,10.202322,12.299842,6.366266,6.321181,10.770288,7.005768,8.125074,5.975445,8.426358,9.747388,8.802837,9.669803,7.196982,7.030141,6.714524,6.061729,8.821618,6.408467,6.26043
14.075051,13.936603,13.081471,6.40005,12.399654,11.494741,7.795433,11.860973,6.185107,6.170984,6.347219,13.15765,6.430347,6.214448,6.22966,9.81988,6.00503,9.373552,6.15906,13.347015,12.246237,6.267989,9.837991,7.004737,10.970877,12.143332,9.087113,6.829199,6.15169,8.766216,7.315108,9.229145,5.858486,10.043945,5.913545,6.118253,11.820622,5.991637,8.1353,10.963086,6.079783,7.038923,6.354554,11.118407,6.628443,6.344191,6.72141,7.536367,8.187211,6.525503,7.223616,8.337447,7.373234,7.920145,9.03084,6.507331,7.758679,6.671685,7.513663,6.09291,10.447546,8.243572,10.650202,5.973953,9.478706,6.270573,6.906545,6.799514,10.759873,12.362245,7.073226,10.07576,10.017019,10.322372,6.676791,7.068762,11.348722,7.838718,7.336734,10.325563,10.57286,8.119086,10.006682,9.663818,6.557757,12.823157,6.536096,9.436651,6.281245,8.81412,9.709041,5.87402,13.685783,10.583054,8.281317,7.268617,5.983035,9.323801,9.211824,10.249776
14.42096,6.152154,6.064271,7.301741,6.067595,10.893332,12.772197,7.600848,12.027366,10.709628,12.420982,11.264968,9.673609,12.819505,6.19752,14.343989,6.128594,12.331779,8.228279,12.74208,9.780127,8.184843,6.057906,7.920974,13.884832,6.717344,5.985846,6.660566,6.03764,8.569636,7.930002,6.479882,6.886694,6.831494,6.064402,8.234014,10.788696,9.332623,7.754501,6.926484,8.007652,8.381788,8.124885,9.238689,7.850453,6.977328,10.292814,9.018763,9.316258,9.024975,8.768041,8.024066,10.767602,9.127741,6.047119,7.01749,5.752178,8.725553,9.200196,6.790701,6.108907,9.124324,10.645273,6.443336,7.938831,7.987621,8.116382,6.693913,9.456577,12.380919,8.844901,8.6895,6.382945,9.427081,6.555992,8.152962,9.373817,7.925571,8.064438,10.542575,7.765539,8.390858,12.001407,8.514758,7.53566,10.303262,8.353554,6.279344,6.226286,9.050047,8.269144,7.114943,9.351155,6.884466,8.572743,8.507924,7.091326,7.663442,7.630611,6.878548
